Date,User,Message
2026-05-26 00:05:16,"강재현","이어서 할게"
2026-05-26 00:10:06,"강재현","6pg: RQ를 1행 1~2열로 두고, 베르누이 박스를 2행 1열, 샘플링 방식 탐색 박스를 2행 2열로 두자. 그리고 밑에 텍스트 ""샘플링 방식 탐색 -> 무작위 ~~~""이거 삭제하고, 두 샘플링 방식 박스 사이에 대조할거라는 신호를 줄만한 명확한 화살표나 강조 표시를 두는게 더 좋을 듯. 
7pg: 텍스트 paper carry Exqutor V-B 삭제, 한 측정 cell에서 의미 불명확해서 차라리 동일 쿼리에 대해서 ~~ 이런 식으로 이해하기 쉽게 해주는게 나을듯, 너무 클로드 출력같아. 그리고 앞에 슬라이드에서 다른 샘플링 방식이랑 비교한다고 했는데, 단독 대체랑 결합이랑 그게 어떻게 적용되는지 좀더 명확하게 보여야 할 거 같아. 베이스라인이 뭔지도 설명해주면 좋을 거 같고, 베이스라인 -> baseline 표시 변경. 텍스트 결과표시 X, 본 발표 미포함, 본연구 핵심 삭제"
2026-05-26 00:10:20,"강재현","같은 맥락에서 7pg 제목도 좀 수정해야할듯"
2026-05-26 00:21:56,"강재현","8pg: 우리 sf=10으로만 했다하지 않았어? 1508 어떻게 나온거야. 조건은 뭔데? 측정환경은 내용 제거해도 될듯
9pg: 13method 총괄에서 총괄 삭제. 개인적으론 각 paradigm에서 몇개의 method를 적용했는지도 살짝 알 수 있으면 좋을듯. 아 paper carry Exqutor V-B 삭제, 이거 다 삭제. 베이스라인에 대해서 앞 슬라이드에서 명확히 설명하고, 다 동일하게 baseline으로 표기하자.
10pg: 나 그냥 89.1%가 이해가 안가서 그러는데, baseline 대비 89.1%는 아닌거 같은데 이거 설명좀. 그리고 왼쪽 막대그래프 삭제해도 될듯, 그리고 숫자 아래 막대 그래프의 왼쪽을 구름 표시로 생략?하는 거 같은 방법 있잖아? 이런거 아니더라도 좀 차이를 더 명확하게 보여주면 좋을 거 같아. 물론 왜곡이 너무 과하면 이봉신 교수님 극그그그극그그극대노 하실거라. 적당히 하긴 해야하는데, 이건 너무 차이가 없어 보인다.
11pg: cell x method가 뭔데, plan회복이 무슨 의미인지 모르겠어. 그리고 plan 회복? 이거에서 우위가 있다면 차라리 다음 슬라이드에서 보여주는 것도 괜찮을듯
12pg: 아 회복 얘기가 여기서 나오네. 11 pg 내용이랑 12pg 내용이랑 합치면서 좀더 간결하게 만드는게 나을듯. 그래서 추후 가능성에 대한 슬라이드는 다음 페이지로 미루는게 나을 거 같아. 11 이후로 새로 나오면 이건 피드백 다시 줄게
13pg: group A 내용이 음.. 이해하기 아직은 어려운듯. 좀더 내용이랑 이미지랑 매칭이 잘됐으면 좋겠는데, 이거 뭐 의도하고 이렇게 만든거야. "
2026-05-26 00:21:59,"강재현","끝"
2026-05-26 01:39:00,"조현빈","파일: 속도는벡터_최종발표_슬라이드_1.pptx"
2026-05-26 01:40:52,"강재현","그 피드백 하면 슬라이드 제목 앞으로는 ""속도는벡터_기말발표_v{number}""로 해줄 수 있어?"
2026-05-26 01:41:15,"강재현","일단 지금 나온거 확인해볼게 이거 반영은 낼 해도 상관 ㄴ"
2026-05-26 01:45:19,"조현빈","저걸 0번으로 할게."
2026-05-26 01:53:34,"강재현","2pg: ""한sql 안에 vaq"" 삭제
3pg: 두 이미지의 실행속도 차이가 seq scan과 index scan의 차이라고 읽혀서 cardinality 추정에 의해 결과가 달라진다고 느껴지는 이미지는 아니야. 이거 다른 방식으로 표현되어야 할 거 같아.
5pg: N 갱신 글자 정렬은 필요하겠다. N_0, N_1, N_2로 충분히 N이 바뀐다는거 보이는 거 같아서, 아래 박스에서 초기 N, 각 쿼리 sample 1회, 누적 q-error로 n갱신, 같은 설명 텍스트 제거해도 될듯, 텍스트 빠지면서 생기는 빈 공간은 위치 조정해서 적절히 메꾸고.
6pg: RQ 조금만 위쪽으로 이동하자. 위쪽 빈 여백이 너무 크게 느껴져
7pg: ""동시산출 외생 변수 통제"" 뭔 뜻인지 이해 안 가. 추정값 1개 말고 cardinality 추정 1개라고 baseline 박스에 쓰고, 나머지 박스에는 추정값 대신 cardinality라고 바꾸자.
8pg: 1508 숫자가 저런 곱셉으로 안나오는데?? 어떻게 만들어진거야. 그리고 가운데 박스에 16method에 15method가 전부 분포탐색 방식으로 나오는거 같은데 이거 맞나? 우측 박스 하단 텍스트에 ""각 cell에서"" 이것도 앞선 피드백 처럼 내용 수정해야할듯 
9pg: 여기에서는 13method라 하는데 뭐가 맞는거야? 앞 슬라이드랑 method 수가 다름.
10pg: 텍스트 ""격차는 median Q-error 1.4 ~~"" 삭제. 가볍게 결합 방식이 baseline에 비해 q-error 우위라는 사실만 텍스트로 짧고 명확하게 밝히자. 결합 우위 -> 결합 방식 우위로 수정. 음... 좀 느낌이긴 한데, 사실 ppt 전반적으로 푸른 색 디자인이라 그래프 색도 푸른색인거 이해는 되거든? 근데 왠지 baseline이 더 성능이 좋은 거 처럼 느껴져. 이거 다른 시각화 방법 없을까
11pg: 정확한 plan을 고르는게 plan회복이라 한다고? 이거보다 좋은 표현이 있을 거 같은데."
2026-05-26 01:53:36,"강재현","끝"
2026-05-26 02:35:58,"조현빈","파일: 속도는벡터_기말발표_v1.pptx"
2026-05-26 11:46:44,"박세은","자문내역서 런어스 제출했습니다"
2026-05-26 11:49:33,"박세은","지금 남은 시간 상 슬라이드에 작동 영상을 첨부하기는 어렵겠죠?"
2026-05-26 11:58:14,"강재현","2pg: 텍스트 손가락 -> SQL 삭제
3pg: 이전 피드백 미반영된 거 같은데, 그냥 삭제하고 다시 새로 디자인 필요할 듯
4pg: 세 시스템 모두 ~~ 텍스트 한 줄로
5pg: N_0, N_1, N_2  박스 밑에 점선?점들 없애고, 각 박스 사이즈 줄인 다음에, 박스 간격 넓혀서 N 갱신 이라고 텍스트 한 줄로 나오게 해야할듯
6pg: 박스 1행과 2행의 간격 넓히기
9pg: 제목 텍스트 클러스터링 3 폐기 삭제
11pg: 제목 엔진 응답 시간 동일 / 최적 plan 선택 비율 우위 로 바꾸기"
2026-05-26 11:58:42,"강재현","8pg: 1508 숫자 어떻게 나오는건데? 이거는 직접 확인좀. 피드백 첨부터 줬는데 설명이나 바뀌는게 없어"
2026-05-26 12:44:56,"조현빈","사진"
2026-05-26 13:01:31,"조현빈","파일: 속도는벡터_기말발표_v2.pptx"
2026-05-26 13:01:52,"조현빈","작동 영상을 3pg에 있던걸 빼고 넣어보려고 만들고 있는데"
2026-05-26 13:02:11,"조현빈","혹시 세은님이 생각하시는 작동 영상이나 다른 부분에서 영상추가를 생각하시는 부분이 있으신가요?"
2026-05-26 13:03:07,"이동욱","근데 저만 ppt 이상하게
보여요? 같은 슬라이드 반복되는데"
2026-05-26 13:03:37,"조현빈","저는 정상적으로 보이는데"
2026-05-26 13:04:02,"이동욱","혹시 pdf로 한번 보내주실수있나요"
2026-05-26 13:04:56,"조현빈","파일: 속도는벡터_기말발표_v2.pdf"
2026-05-26 13:05:41,"이동욱","아 이제 제대로보여요 pdf는"
2026-05-26 13:08:39,"박세은","실험 영상이나 작동하는 인터페이스 또는 결과를 움직이는 ppt 처럼 영상으로 넣으면 좋을 것 같아서요.
최종발표자료 게시글에도 영상을 넣을 수 있으면 좋다고 적혀있기도 해서요."
2026-05-26 13:08:54,"박세은","@이동욱 혹시 포스터는 현재 진행상황 어떻게 되시나요?"
2026-05-26 13:17:14,"박세은","오늘은 실시간으로 피피티 미팅할 시간이 없겠죠?"
2026-05-26 13:17:41,"조현빈","카톡으로 하는 게 제일 최선일 것 같아요."
2026-05-26 13:20:25,"박세은","넵 알겠습니다"
2026-05-26 13:45:13,"이동욱","오늘 포스터 나올거같아요 "
2026-05-26 13:51:01,"박세은","넵 포스터 공유 가능한 형태 나오는대로 빠르게 공유 주시면 감사할 것 같습니다"
2026-05-26 14:03:11,"박세은","@조현빈 혹시 클로드에 이렇게 넣어서 답변 받을 수 있을까요? 해석까지는 필요 없고 값들만 있으면 됩니다!"
2026-05-26 14:03:13,"박세은","이번에는 해석이나 추가 설명보다, 아래 조건에서 표의 빈칸만 채워주시면 감사하겠습니다.

조건은 하나로 고정해서 보고 싶습니다.

Dataset: DEEP
Scale Factor: SF=10
Selectivity: sel=0.001
Query: Q3
qid: qid=0
Latency metric: 15 trial trim mean
비교 기준: B1 Exqutor Adaptive Sampling vs 우리가 도입한 method
1. Exqutor baseline과 best method 비교

아래 값은 반드시 같은 조건(DEEP SF=10, sel=0.001, Q3 qid=0) 기준으로 채워주세요.

항목   값
Exqutor B1 Q-error   
Exqutor B1 latency, ms   
Exqutor B1 plan signature 또는 plan 요약   
B1 oracle plan 회복 여부   
우리가 도입한 method 중 Q-error 최저 method 이름   
해당 method의 paradigm   
해당 method의 Q-error   
해당 method의 latency, ms   
해당 method의 plan signature 또는 plan 요약   
해당 method의 oracle plan 회복 여부   
B1 대비 Q-error 개선율, %   
B1 대비 latency 개선율, %   

가능하면 Q-error 최저 method와 latency 최저 method가 다를 경우, 아래도 추가로 부탁드립니다.

항목   값
latency 최저 method 이름   
해당 method의 paradigm   
해당 method의 Q-error   
해당 method의 latency, ms   
B1 대비 latency 개선율, %   
oracle plan 회복 여부   
2. 7개 paradigm별 대표 method 성능

최종발표에서 우리가 사용한 방법론을 7개 paradigm으로 소개할 예정입니다.
가능하면 위와 같은 조건(DEEP SF=10, sel=0.001, Q3 qid=0)에서 paradigm별 대표 method 하나씩의 성능을 채워주세요.

대표 method는 각 paradigm 안에서 Q-error가 가장 낮은 method 기준으로 선택해주시면 됩니다.

Paradigm   대표 method   Q-error   latency, ms   B1 대비 latency Δ%   oracle plan 회복 여부
Space-filling curve               
Dimensionality reduction               
Stratified sampling               
Quantization / grid bucketing               
Clustering               
Weighted reservoir sampling               
Hash bucketing               
3. method 전체 표

가능하다면 같은 조건에서, 결합 실험에 사용한 13개 method 전체에 대해 아래 형식으로 주시면 가장 좋습니다.

Method   Paradigm   Q-error   latency, ms   B1 대비 latency Δ%   plan signature / plan 요약   oracle plan 회복 여부
                  

제가 슬라이드에서 보여주려는 메시지는 다음입니다.

Distribution-aware sampling은 Exqutor baseline보다 Q-error를 낮출 수 있었지만, 같은 query/cell에서 latency 개선은 제한적이었다. 즉, Q-error 개선이 항상 실행 시간 개선으로 이어지지는 않았다.

그래서 Q-error와 latency가 반드시 같은 dataset, query, qid, selectivity 기준으로 aligned된 값이면 좋겠습니다."
2026-05-26 14:04:59,"강재현","아 근데 어떤 결합이 지금 저 효과 낸거야? 그거도 써야 할 거 같은데 이거 어느 슬라이드에 넣지"
2026-05-26 14:06:49,"조현빈","어떤 결합이 무슨 의미지 구체적으로?"
2026-05-26 14:07:02,"강재현","결합이 baseline+method인거로 아는데"
2026-05-26 14:07:30,"강재현","모든 방법이 다 저렇게 q-error를 줄이거나 latency 가 동등하지는 않았을 거 아냐"
2026-05-26 14:09:06,"강재현","그리고 11번 슬라이드 latency 측정값 뒤의 ~배 더 높다는 뜻인 거 같은데, 이거 숫자가 이상해. 5,677ms가 pgvector이고 이걸 1배라고 했을 때, 각각 977.6ms랑 983.5ms의 배수가 안맞는거 같은데"
2026-05-26 14:09:30,"강재현","그리고 future work 제목에서 두갈래란 텍스트도 빼는게 나을듯"
2026-05-26 14:09:52,"조현빈","최적 방법을 말하는 거지? 16개 중 3개 제외하고 13개중에서 최종 제안할?"
2026-05-26 14:11:20,"박세은","현빈님 혹시 이거 가능할까요?"
2026-05-26 14:11:42,"조현빈","네"
2026-05-26 14:11:48,"박세은","감사합니다!"
2026-05-26 14:13:41,"조현빈","파일: 2_최종발표_슬라이드_22장_20260522.pdf"
2026-05-26 14:18:12,"박세은","이거 참고하면 된다는 말씀이실까요?"
2026-05-26 14:18:31,"조현빈","아니옹 이건 재현이가 말한거랑 관련해서 예전 슬라이드였는데"
2026-05-26 14:18:36,"조현빈","잠시만요"
2026-05-26 14:22:18,"조현빈","파일: 속도는벡터_기말발표_v4_editable.pptx"
2026-05-26 14:22:27,"조현빈","좀 이거 편집 가능한 양식으로 하면 깨지긴 하는데"
2026-05-26 14:22:45,"조현빈","수정 필요한 걸 재현이 너가 발표할 부분 반영해서 작업하는 게 나을듯?"
2026-05-26 14:23:11,"조현빈","그리고 아까 그건 베이스라인 걸린 시간 대비 5.77배 빨라지는거랑 5.70배 빨라지는 거라서 5.77배 빨라진게 시간이 더 적은 게 맞음"
2026-05-26 14:33:14,"조현빈","pgvector 5,677ms ÷ baseline 977.6ms = 5.81× (슬라이드 5.77× 오류, 0.04 차이)
pgvector 5,677ms ÷ 결합 983.5ms = 5.77× (슬라이드 5.70× 오류, 0.07 차이)
추가: ↑ 화살표 방향도 의미 거꾸로야 — 977/983은 5677보다 더 작은 (빠른) 수치인데 ↑로 적으면 ""더 높음""으로 읽혀. 5.81× 빠름 또는 ↓ 단축이 맞는 표기."
2026-05-26 14:33:21,"조현빈","사진 3장"
2026-05-26 14:40:41,"박세은","아 현빈님 죄송한데 혹시 요청드린 자료 주실 때 q-error에 더해서 실제 카디널리티 추정값도 볼 수 잇을까요?"
2026-05-26 14:43:31,"박세은","그리고 언제까지 가능하신지도 알려주실 수 있을까요...죄송합니다"
2026-05-26 14:44:03,"조현빈","파일: 속도는벡터_세은님전달_q3_qid0_데이터_20260526_144227.pdf"
2026-05-26 14:44:39,"박세은","감사합니다!"
2026-05-26 14:59:55,"박세은","현빈님 혹시 exqutor(B1)가 adaptive sampling으로 어느 정도 카디널리티를 추정한 경우에 대해서도 같은 자료 뽑아주실 수 있으실까요? 이번 세팅에서는 exqutor가 아예 추정을 못했다고 해서 비교하기가 좀 어렵네요ㅠㅠ"
2026-05-26 15:29:26,"조현빈","파일: 속도는벡터_세은님전달_q3_qid1_B1양수추정_20260526_152453.pdf"
2026-05-26 15:36:24,"박세은","감사합니다! 관련된 자료들은 _internal/cache/rq3/latency/phase2/latency_tpc_h_q3_DEEP_sf10_sel0.001_qid0.json 근처에 있는 거 맞죠?"
2026-05-26 15:37:27,"조현빈","네! qid1에 있어요"
2026-05-26 15:46:53,"강재현","아니 예를 들어서 100초 걸리던게 2배 빨라졌다 하면 50초 걸렸다라고 이해하는데 5677/5.77하면 저 숫자 안나오고 983.8인가 나와"
2026-05-26 15:47:20,"강재현","어우 엄청 깨지네"
2026-05-26 15:47:49,"조현빈","그래서 그냥 스샷으로 하는 게 낫긴할듯"
2026-05-26 15:47:59,"조현빈","일단 최근 작업 끝나면 올려볼게"
2026-05-26 15:48:06,"강재현","일단 그래도 이제는 진짜 디테일 수정이라 흐름은 인지해서 나도 대본이랑 작성 시작할게"
2026-05-26 15:48:54,"강재현","그 저번에 말했던 method들 각각 자세히 설명한 문서 좀 같이 첨부해줘. 첨듣는 대학생도 이해할 정도로 작성해달라고 좀 입력해주고 ㅎ"
2026-05-26 15:55:13,"조현빈","파일: 속도는벡터_기말발표_v4.pptx"
2026-05-26 15:56:08,"이동욱","pdf로 한번 보내주시면 감사하겠습니다"
2026-05-26 16:06:11,"조현빈","파일: 속도는벡터_기말발표_v5_영상hyperlink_20260526_160000.pptx"
2026-05-26 16:06:23,"조현빈","일단 영상은 임베디드로 바꿔볼게"
2026-05-26 16:58:35,"조현빈","일단 하나씩 올려볼게"
2026-05-26 16:59:06,"조현빈","사진 3장"
2026-05-26 16:59:15,"조현빈","저 3번째는 지금 영상 넣을거고"
2026-05-26 17:00:12,"조현빈","사진 6장"
2026-05-26 17:02:47,"조현빈","사진"
2026-05-26 17:32:56,"조현빈","파일: 속도는벡터_기말발표_v5.pptx"
2026-05-26 17:36:02,"박세은","사진 2장"
2026-05-26 17:36:19,"박세은","제가 보고용으로 대충 정리한 슬라이드인데 혹시 도움이 될까 싶어 올려봅니다"
2026-05-26 17:48:04,"조현빈","파일: 속도는벡터_기말발표_v5.pptx"
2026-05-26 17:48:08,"조현빈","이게 영상까지 넣은 최선?"
2026-05-26 18:00:27,"조현빈","사진"
2026-05-26 18:02:01,"조현빈","이거 고려하면 정답 plan 회복이 많았는데 latency 차이가 적은게 확인됐고
차후에 더 다양한 데이터셋이나 다른 조작변인들을 통해서 더 많은 데이터를 얻어서
oracle이나 adaptive sampling 방식의 plan이 테스트한 케이스에서는 이미 충분히 latency를 pgvector보다 줄일만한 괜찮은 plan이어서 차이/개선이 크지 않았는데
더 확인해보면 의미있는 데이터가 나올 수 있겠다 이런 식으로 마무리하면 될듯"
2026-05-26 18:02:11,"조현빈","재현이 너가 말한거랑 같이 2개 future work로"
2026-05-26 18:50:30,"이동욱","파일: 포스터초안.pdf"
2026-05-26 18:50:46,"이동욱","이거 내용 관련해서 피드백할거 있으면 정리해주시면 내일 그거 반영해서 고칠게요"
2026-05-26 20:06:32,"강재현","형 영상 안보여"
2026-05-26 20:17:35,"조현빈","재생이 안돼?"
2026-05-26 20:17:50,"조현빈","슬라이드쇼로 봐바"
2026-05-26 20:25:57,"강재현","응 아예 빈칸이야"
2026-05-26 20:26:01,"강재현","이거"
2026-05-26 20:29:45,"박세은","너무 숫자 결과 위주 나열인데다가, 디자인적으로 강조되는 부분이 많이 없습니다.
스토리텔링(혹은 실제 예시 sql 등)이 더 들어가야 할 것 같고, 숫자를 크게 강조하는 건 좋지 않습니다.
전체적으로 표현이 너무 딱딱하고 와닿지 않아서, 직접 읽어보시고 본인의 말로 풀어서 작성하셔야 할 것 같습니다.
중요한 박스에는 그림자를 넣거나 하면 좋을 것 같습니다."
2026-05-26 20:30:02,"박세은","어떤 도구로 만들고 계신가요?"
2026-05-26 20:30:52,"조현빈","혹시"
2026-05-26 20:30:55,"조현빈","세은님도 확인 안되시나요?"
2026-05-26 20:30:58,"조현빈","저는 다른 pc에서 확인했는데"
2026-05-26 20:31:02,"조현빈","영상 보이는데"
2026-05-26 20:31:08,"박세은","사진"
2026-05-26 20:31:12,"박세은","저는 보입니다"
2026-05-26 20:31:36,"박세은","영상 재생바가 슬라이드 아래에 있어서 재현님이 확인 못하셨을 수도 있을 것 같아요"
2026-05-26 20:32:01,"이동욱","이거 말고 또 고칠점 있을까요?"
2026-05-26 20:32:09,"이동욱","미리캔버스 쓰고있어요"
2026-05-26 20:32:42,"박세은","이거 고치려면 전체가 다 바뀔 것 같아서 그 때 다시 피드백 드리면 될 것 같아요"
2026-05-26 20:33:12,"박세은","그리고 제목에 컴퓨터과학과 캡스톤이라고 되어 있는데, 맞는 말이지만 인공지능종합설계라고 하시는 게 좋을 것 같습니다"
2026-05-26 20:34:50,"이동욱","넴 "
2026-05-26 20:36:46,"강재현","에.. 아 재생바는 보이는데 나 영상 형식 문젠지 quicktime을 사용할 수 없음이라고 뜨네"
2026-05-26 20:38:56,"조현빈","mov 파일이라서 그런가"
2026-05-26 20:40:27,"박세은","기기마다 재생 여부가 달라지면 좀 곤란하긴 한데요;;"
2026-05-26 20:40:48,"조현빈","형식을 바꿔야 되려나"
2026-05-26 20:41:01,"강재현","mp4 ㄱㄴ?"
2026-05-26 20:41:20,"조현빈","파일: 무제.mov"
2026-05-26 20:42:20,"조현빈","파일: 무제.mp4"
2026-05-26 21:23:01,"강재현","이거 그러면 mp4로 제출하나?"
2026-05-26 21:34:28,"조현빈","슬라이드에서 mp4로 바꾸면 될듯?"
2026-05-26 21:42:45,"박세은","지금 전반적으로 슬라이드 피드백 작성 중입니다"
2026-05-26 21:43:09,"박세은","근데 그 중에 4~6번 슬라이드 흐름이 좀 이상한 것 같아요. 기존 데이터베이스의 추정이 부정확하다 이후에 바로 인덱스가 없는 경우를 설명하고, 카디널리티 추정을 더 잘 하고 싶다고 하는 게 바로 납득이 안 되는 흐름입니다...
다른 분들은 어떠신가요?"
2026-05-26 21:44:27,"조현빈","인덱스가 있는 부분 ECQO 없는 부분 Adaptive Sampling 이렇게 원래 슬라이드였는데"
2026-05-26 21:44:36,"조현빈","그냥 설명으로 대체한다고 아에 ECQO 빼자고해서"
2026-05-26 21:49:37,"박세은","1번째 슬라이드:
- 제목 수정. ""Vector-augmented Analytical Query에서""를 추가하면 좋겠습니다. 그리고 부제는 의미 전달이 잘 안 돼서 그냥 삭제하는 게 나을 것 같습니다.
- 속도는벡터. 26-1 인공지능종합설계로 바꿉시다.
- 지도교수 박광현 교순(BDAI 연구실) / 지도연구원 임채림, 멘토 박성원 (삼성전자 AI센터) 로 직위와 이름 순서 통일.

2번째 슬라이드:
- (수정 우선순위는 낮음) 분석가 아이콘이 왼쪽으로 쏠려 있는 것을 가운데로 정렬

3번째 슬라이드:
- 제목 수정. '최대' 용어 삭제. '부정확한 카디널리티 예측은 쿼리 실행 속도는 늦출 수 있다' 정도로 자연스럽게 수정하기.

4번쨰 슬라이드:
- 각 db의 아이콘 삽입할 수 있으면 좋겠음.

7번째 슬라이드:
- ""같은 쿼리 같은 데이터에서 같은 조건에서 직접 비교 가능"" 문구 삭제

8번째 슬라이드:
- k는 k-means 클러스터 개수 아닌가요? 계층 개수라는 표현은 조금 어색한 것 같습니다.

9번째 슬라이드:
- 베이스라인에 '바우머니'라는 게 무엇인지 모르겟습니다.

10~13번째 슬라이드:
- 어떤 환경에서 무엇을 측정해서 이 결과가 나왔는지에 대한 정보가 부족합니다
- 결과 보고에 latency가 들어가는 게 좋은 방향인지 모르겠습니다.
- 조금 더 고민해봐야 할 듯 합니다."
2026-05-26 21:51:00,"박세은","발표하실 재현님이 10~14번 슬라이드 흐름 한 번 더 확인해주시겠어요?"
2026-05-26 22:01:25,"박세은","제가 피드백을 너무 늦게 드렸죠...? 죄송해요"
2026-05-26 22:01:35,"조현빈","재현은 더 피드백 할거 없나?"
2026-05-26 22:01:49,"조현빈","클로드 디자인도 많이 써서. 한 번에 수정하는 게 나을거 같은데"
2026-05-26 22:07:09,"박세은","클로드 디자인은 한 번 수정하는 데 몇 분 정도 소요되나요? 오늘 자정까지 제출이라 이제 시간이 얼마 안 남은 것 같네요"
2026-05-26 22:07:54,"조현빈","그렇게 오래는 안걸려요! 3~4분 정도요"
2026-05-26 22:08:15,"강재현","전 수정 어떻게 하기로 했는지 기억해서 괜찮습니다. 5번 슬라이드에서 비슷한 연구문제 다룬 ~~에서는 으로 진행하고, 6번 슬라이드로 넘어갈 생각이라서요"
2026-05-26 22:13:37,"강재현","세은님 피드백에서 10~13번째 슬라이드에 대한 건 제가 일부러 제거한 거예요. 꼭 설명에 필요한 내용은 아닌거 같아서요."
2026-05-26 22:15:01,"조현빈","세은님 내용에서 추가로 작업할것만 알려줘. 11시 전에는 하는 게 좋을 듯."
2026-05-26 22:18:53,"강재현","이게 전 슬라이드에선 문제 없었던게 수정과정에서 바뀌기도 하네"
2026-05-26 22:26:16,"박세은","아 그런가요? 저희가 q-error 보다 latency를 더 적극적으로 리포트하는게 그럼 의도된 것인가요?"
2026-05-26 22:27:56,"조현빈","q-error 개선을 latency 개선까지 연관짓는 걸로해야 future work로 실질적인 q-error 개선으로 plan이 기존과는 달라졌는데 latency 개선이 한정적이라서 추가적인 측정이 필요하다는 식으로 future work로 제시할 수 있을 것 같아서"
2026-05-26 22:28:18,"강재현","5번 슬라이드 본연구 집중단계 박스에서 ""한쿼리당 ~ 추출"" 이거 한줄로 표기하게 만들어야 하고, "
2026-05-26 22:28:27,"강재현","응? 12, 13슬라이드 뭐야"
2026-05-26 22:28:30,"강재현","왜 더 생겼지"
2026-05-26 22:28:57,"강재현","아 나는"
2026-05-26 22:29:19,"조현빈","빼려면 빼도 돼"
2026-05-26 22:29:51,"강재현","q-error 개선을 이뤄냈는데, 이렇게 두가지 방법 동시에 산술평균내는 방법 적용했음에도, latency는 as에 비해 거의 늘어나지 않았다."
2026-05-26 22:30:11,"강재현","실행속도 차이는 적지만, 더 정확한 plan으로 이어질 수 있었다는 점에서 의의가 있다"
2026-05-26 22:30:28,"강재현","다만 future work에서는 이러한 latency를 개선할 수 있을만한 방법을 더 할 수 있을 거 같다"
2026-05-26 22:30:31,"강재현","이런식으로 진행하려고 했어"
2026-05-26 22:31:10,"조현빈","그럼 12번 슬라이드는 뺴도 되겠는데"
2026-05-26 22:31:40,"조현빈","13번 슬라이드는 어떻게 할래"
2026-05-26 22:31:49,"강재현","13번 슬라이드 그림보면"
2026-05-26 22:31:58,"강재현","baseline이 b1맞지?"
2026-05-26 22:32:03,"조현빈","ㅇㅇ"
2026-05-26 22:32:07,"조현빈","저게 아마 그"
2026-05-26 22:32:10,"조현빈","아까 세은님이 말한"
2026-05-26 22:32:15,"강재현","이거대로면 오히려 다른 method들이 q-error 작고, latency도 짧은거 아님?"
2026-05-26 22:32:18,"조현빈","첫번째 데이터 요청했던"
2026-05-26 22:32:19,"강재현","그럼 결합 왜해"
2026-05-26 22:32:26,"조현빈","plan 실패했을때"
2026-05-26 22:32:41,"조현빈","결합 기준으로"
2026-05-26 22:32:48,"조현빈","저게 특정 케이스에서만 저렇게 나타난 거라서"
2026-05-26 22:32:58,"조현빈","저걸 이제 활용하려면"
2026-05-26 22:33:06,"조현빈","기존 B1 베이스라인의 플랜에서는"
2026-05-26 22:33:15,"조현빈","레이턴시가 이정도였는데. 여기에서 plan이 바뀐 부분은"
2026-05-26 22:33:21,"조현빈","latency가 개선이 되었다"
2026-05-26 22:33:25,"조현빈","이런 식으로 활용되는 거고"
2026-05-26 22:34:04,"강재현","아 그니까 b1의 플랜이 틀리고, 결합플랜이 맞을 경우"
2026-05-26 22:34:07,"조현빈","plan이 바뀐 경우에 따라서, latency 변화를 더 다양한 조건에서 테스트 해봐야"
2026-05-26 22:34:08,"조현빈","ㅇㅇ"
2026-05-26 22:34:09,"강재현","latency 차이가 저렇게 난다?"
2026-05-26 22:34:10,"조현빈","그 때에 개선"
2026-05-26 22:34:11,"조현빈","ㅇㅇ"
2026-05-26 22:34:15,"조현빈","그래서 이제 저걸 future work"
2026-05-26 22:34:18,"조현빈","1이랑 연관지으면"
2026-05-26 22:34:29,"조현빈","지금 우리는 sf=10, sel = 0.1만 테스트 했는데"
2026-05-26 22:35:00,"조현빈","더 다양한 조작 변인으로 테스트해서 통계치를 얻어내면 유의미할 수 있다는 식으로 q-error 개선을 통한 plan 회복이 latency 개선에"
2026-05-26 22:35:01,"강재현","근데 앞에서는 sf랑 sel 여러가지 경우로 테스트 했다고 하지 않았어? 8번슬라이드"
2026-05-26 22:35:12,"조현빈","저거 모두 다 한거는 오프라인 기준이고"
2026-05-26 22:35:16,"조현빈","엔진은 시간이 훨씬 오래걸려서"
2026-05-26 22:35:27,"조현빈","11 슬라이드 내용이 그래서"
2026-05-26 22:35:54,"강재현","실험 결과 보여줄 거면 동일 환경세팅 결과만 비교할 수 있게끔 해줘야지 아니면 그런 환경 문제 명시하거나"
2026-05-26 22:36:38,"조현빈","12 13 슬라이드를 없애고 아니면"
2026-05-26 22:36:49,"조현빈","질문 받았을 때에 제일 좋았던 방법이나"
2026-05-26 22:36:57,"조현빈","plan이 회복되었는데 왜 latency가 개선 안됐냐고 하면"
2026-05-26 22:37:01,"조현빈","그 때에 설명을 따로 해도 되고"
2026-05-26 22:37:16,"조현빈","너가 정하면 그 쪽 방향으로 하면 될듯 한데"
2026-05-26 22:38:02,"조현빈","아마 내가 알기로는 sf=10에 selectivy는 다 한걸로 알거든 0.001 0.01 0.1
그래서 그냥 11번 슬라이드만 제시해도 되고"
2026-05-26 22:38:11,"강재현","잠만"
2026-05-26 22:38:20,"강재현","그럼 q-error측정 89.1하고"
2026-05-26 22:38:24,"강재현","latency 결과 비슷한건"
2026-05-26 22:38:36,"강재현","엔진 실행시야 아니면 오프라인이야?"
2026-05-26 22:38:41,"조현빈","위에 보면"
2026-05-26 22:38:43,"조현빈","10번은 결과고"
2026-05-26 22:38:46,"조현빈","11번은 적용이니까"
2026-05-26 22:38:50,"조현빈","10번은 오프라인이고"
2026-05-26 22:38:52,"조현빈","11번이 엔진"
